id,subject,number,answer,student_id
4434,상황,35,3,41
4435,상황,36,2,41
4436,상황,37,5,41
4437,상황,38,3,41
4438,상황,39,1,41
4439,상황,40,4,41
4440,헌법,1,3,42
4441,헌법,2,3,42
4442,헌법,3,3,42
4443,헌법,4,3,42
4444,헌법,5,1,42
4445,헌법,6,4,42
4446,헌법,7,4,42
4447,헌법,8,2,42
4448,헌법,9,4,42
4449,헌법,10,2,42
4450,헌법,11,2,42
4451,헌법,12,3,42
4452,헌법,13,4,42
4453,헌법,14,2,42
4454,헌법,15,4,42
4455,헌법,16,2,42
4456,헌법,17,2,42
4457,헌법,18,2,42
4458,헌법,19,2,42
4459,헌법,20,4,42
4460,헌법,21,3,42
4461,헌법,22,3,42
4462,헌법,23,3,42
4463,헌법,24,4,42
4464,헌법,25,1,42
4465,언어,1,2,42
4466,언어,2,2,42
4467,언어,3,5,42
4468,언어,4,2,42
4469,언어,5,5,42
4470,언어,6,2,42
4471,언어,7,5,42
4472,언어,8,2,42
4473,언어,9,2,42
4474,언어,10,3,42
4475,언어,11,4,42
4476,언어,12,1,42
4477,언어,13,1,42
4478,언어,14,3,42
4479,언어,15,2,42
4480,언어,16,3,42
4481,언어,17,1,42
4482,언어,18,5,42
4483,언어,19,2,42
4484,언어,20,3,42
4485,언어,21,1,42
4486,언어,22,4,42
4487,언어,23,4,42
4488,언어,24,2,42
4489,언어,25,1,42
4490,언어,26,4,42
4491,언어,27,1,42
4492,언어,28,2,42
4493,언어,29,4,42
4494,언어,30,4,42
4495,언어,31,1,42
4496,언어,32,5,42
4497,언어,33,1,42
4498,언어,34,1,42
4499,언어,35,2,42
4500,언어,36,3,42
4501,언어,37,5,42
4502,언어,38,2,42
4503,언어,39,2,42
4504,언어,40,2,42
4505,자료,1,1,42
4506,자료,2,4,42
4507,자료,3,1,42
4508,자료,4,3,42
4509,자료,5,5,42
4510,자료,6,2,42
4511,자료,7,3,42
4512,자료,8,5,42
4513,자료,9,1,42
4514,자료,10,5,42
4515,자료,11,5,42
4516,자료,12,1,42
4517,자료,13,5,42
4518,자료,14,4,42
4519,자료,15,5,42
4520,자료,16,4,42
4521,자료,17,2,42
4522,자료,18,4,42
4523,자료,19,3,42
4524,자료,20,2,42
4525,자료,21,1,42
4526,자료,22,5,42
4527,자료,23,4,42
4528,자료,24,3,42
4529,자료,25,5,42
4530,자료,26,2,42
4531,자료,27,4,42
4532,자료,28,3,42
4533,자료,29,2,42
4534,자료,30,1,42
4535,자료,31,2,42
4536,자료,32,5,42
4537,자료,33,2,42
4538,자료,34,4,42
4539,자료,35,3,42
4540,자료,36,2,42
4541,자료,37,5,42
4542,자료,38,5,42
4543,자료,39,1,42
4544,자료,40,3,42
4545,상황,1,4,42
4546,상황,2,4,42
4547,상황,3,1,42
4548,상황,4,5,42
4549,상황,5,3,42
4550,상황,6,3,42
4551,상황,7,3,42
4552,상황,8,4,42
4553,상황,9,3,42
4554,상황,10,2,42
4555,상황,11,5,42
4556,상황,12,3,42
4557,상황,13,3,42
4558,상황,14,2,42
4559,상황,15,3,42
4560,상황,16,5,42
4561,상황,17,1,42
4562,상황,18,1,42
4563,상황,19,2,42
4564,상황,20,3,42
4565,상황,21,1,42
4566,상황,22,4,42
4567,상황,23,2,42
4568,상황,24,2,42
4569,상황,25,5,42
4570,상황,26,5,42
4571,상황,27,5,42
4572,상황,28,5,42
4573,상황,29,2,42
4574,상황,30,5,42
4575,상황,31,5,42
4576,상황,32,4,42
4577,상황,33,1,42
4578,상황,34,5,42
4579,상황,35,3,42
4580,상황,36,5,42
4581,상황,37,5,42
4582,상황,38,5,42
4583,상황,39,5,42
4584,상황,40,5,42
4585,헌법,1,3,43
4586,헌법,2,3,43
4587,헌법,3,1,43
4588,헌법,4,3,43
4589,헌법,5,4,43
4590,헌법,6,3,43
4591,헌법,7,2,43
4592,헌법,8,4,43
4593,헌법,9,3,43
4594,헌법,10,2,43
4595,헌법,11,2,43
4596,헌법,12,1,43
4597,헌법,13,4,43
4598,헌법,14,2,43
4599,헌법,15,2,43
4600,헌법,16,2,43
4601,헌법,17,4,43
4602,헌법,18,2,43
4603,헌법,19,3,43
4604,헌법,20,4,43
4605,헌법,21,3,43
4606,헌법,22,3,43
4607,헌법,23,1,43
4608,헌법,24,2,43
4609,헌법,25,4,43
4610,언어,1,3,43
4611,언어,2,2,43
4612,언어,3,5,43
4613,언어,4,2,43
4614,언어,5,3,43
4615,언어,6,1,43
4616,언어,7,5,43
4617,언어,8,2,43
4618,언어,9,2,43
4619,언어,10,4,43
4620,언어,11,4,43
4621,언어,12,1,43
4622,언어,13,1,43
4623,언어,14,5,43
4624,언어,15,4,43
4625,언어,16,3,43
4626,언어,17,1,43
4627,언어,18,5,43
4628,언어,19,2,43
4629,언어,20,3,43
4630,언어,21,4,43
4631,언어,22,4,43
4632,언어,23,4,43
4633,언어,24,2,43
4634,언어,25,4,43
4635,언어,26,3,43
4636,언어,27,1,43
4637,언어,28,3,43
4638,언어,29,4,43
4639,언어,30,2,43
4640,언어,31,3,43
4641,언어,32,5,43
4642,언어,33,5,43
4643,언어,34,3,43
4644,언어,35,5,43
4645,언어,36,3,43
4646,언어,37,5,43
4647,언어,38,4,43
4648,언어,39,5,43
4649,언어,40,2,43
4650,자료,1,1,43
4651,자료,2,5,43
4652,자료,3,3,43
4653,자료,4,3,43
4654,자료,5,1,43
4655,자료,6,2,43
4656,자료,7,3,43
4657,자료,8,5,43
4658,자료,9,5,43
4659,자료,10,1,43
4660,자료,11,5,43
4661,자료,12,1,43
4662,자료,13,2,43
4663,자료,14,4,43
4664,자료,15,5,43
4665,자료,16,4,43
4666,자료,17,2,43
4667,자료,18,1,43
4668,자료,19,2,43
4669,자료,20,2,43
4670,자료,21,1,43
4671,자료,22,4,43
4672,자료,23,4,43
4673,자료,24,1,43
4674,자료,25,3,43
4675,자료,26,3,43
4676,자료,27,1,43
4677,자료,28,3,43
4678,자료,29,2,43
4679,자료,30,3,43
4680,자료,31,2,43
4681,자료,32,4,43
4682,자료,33,2,43
4683,자료,34,4,43
4684,자료,35,3,43
4685,자료,36,2,43
4686,자료,37,2,43
4687,자료,38,2,43
4688,자료,39,4,43
4689,자료,40,4,43
4690,상황,1,5,43
4691,상황,2,4,43
4692,상황,3,4,43
4693,상황,4,3,43
4694,상황,5,3,43
4695,상황,6,5,43
4696,상황,7,1,43
4697,상황,8,4,43
4698,상황,9,3,43
4699,상황,10,2,43
4700,상황,11,3,43
4701,상황,12,3,43
4702,상황,13,4,43
4703,상황,14,4,43
4704,상황,15,3,43
4705,상황,16,4,43
4706,상황,17,1,43
4707,상황,18,1,43
4708,상황,19,4,43
4709,상황,20,3,43
4710,상황,21,1,43
4711,상황,22,3,43
4712,상황,23,2,43
4713,상황,24,2,43
4714,상황,25,5,43
4715,상황,26,1,43
4716,상황,27,5,43
4717,상황,28,2,43
4718,상황,29,2,43
4719,상황,30,5,43
4720,상황,31,2,43
4721,상황,32,2,43
4722,상황,33,1,43
4723,상황,34,2,43
4724,상황,35,2,43
4725,상황,36,4,43
4726,상황,37,5,43
4727,상황,38,5,43
4728,상황,39,1,43
4729,상황,40,4,43
4730,언어,1,2,44
4731,언어,2,2,44
4732,언어,3,5,44
4733,언어,4,4,44
4734,언어,5,5,44
4735,언어,6,5,44
4736,언어,7,5,44
4737,언어,8,2,44
4738,언어,9,2,44
4739,언어,10,4,44
4740,언어,11,4,44
4741,언어,12,3,44
4742,언어,13,3,44
4743,언어,14,3,44
4744,언어,15,4,44
4745,언어,16,3,44
4746,언어,17,1,44
4747,언어,18,5,44
4748,언어,19,2,44
4749,언어,20,3,44
4750,언어,21,1,44
4751,언어,22,4,44
4752,언어,23,4,44
4753,언어,24,2,44
4754,언어,25,5,44
4755,언어,26,4,44
4756,언어,27,1,44
4757,언어,28,3,44
4758,언어,29,4,44
4759,언어,30,2,44
4760,언어,31,3,44
4761,언어,32,5,44
4762,언어,33,1,44
4763,언어,34,3,44
4764,언어,35,4,44
4765,언어,36,5,44
4766,언어,37,5,44
4767,언어,38,5,44
4768,언어,39,2,44
4769,언어,40,2,44
4770,자료,1,1,44
4771,자료,2,5,44
4772,자료,3,4,44
4773,자료,4,3,44
4774,자료,5,5,44
4775,자료,6,2,44
4776,자료,7,3,44
4777,자료,8,5,44
4778,자료,9,1,44
4779,자료,10,1,44
4780,자료,11,5,44
4781,자료,12,1,44
4782,자료,13,3,44
4783,자료,14,1,44
4784,자료,15,5,44
4785,자료,16,3,44
4786,자료,17,2,44
4787,자료,18,4,44
4788,자료,19,2,44
4789,자료,20,4,44
4790,자료,21,3,44
4791,자료,22,4,44
4792,자료,23,4,44
4793,자료,24,3,44
4794,자료,25,2,44
4795,자료,26,1,44
4796,자료,27,1,44
4797,자료,28,3,44
4798,자료,29,2,44
4799,자료,30,1,44
4800,자료,31,2,44
4801,자료,32,4,44
4802,자료,33,2,44
4803,자료,34,4,44
4804,자료,35,3,44
4805,자료,36,2,44
4806,자료,37,1,44
4807,자료,38,5,44
4808,자료,39,5,44
4809,자료,40,3,44
4810,헌법,1,4,44
4811,헌법,2,3,44
4812,헌법,3,3,44
4813,헌법,4,3,44
4814,헌법,5,2,44
4815,헌법,6,2,44
4816,헌법,7,1,44
4817,헌법,8,4,44
4818,헌법,9,1,44
4819,헌법,10,3,44
4820,헌법,11,2,44
4821,헌법,12,3,44
4822,헌법,13,4,44
4823,헌법,14,2,44
4824,헌법,15,1,44
4825,헌법,16,2,44
4826,헌법,17,2,44
4827,헌법,18,2,44
4828,헌법,19,3,44
4829,헌법,20,3,44
4830,헌법,21,3,44
4831,헌법,22,3,44
4832,헌법,23,1,44
4833,헌법,24,2,44
4834,헌법,25,3,44
4835,상황,1,4,44
4836,상황,2,4,44
4837,상황,3,1,44
4838,상황,4,5,44
4839,상황,5,2,44
4840,상황,6,3,44
4841,상황,7,3,44
4842,상황,8,4,44
4843,상황,9,3,44
4844,상황,10,2,44
4845,상황,11,3,44
4846,상황,12,3,44
4847,상황,13,4,44
4848,상황,14,2,44
4849,상황,15,3,44
4850,상황,16,3,44
4851,상황,17,1,44
4852,상황,18,1,44
4853,상황,19,2,44
4854,상황,20,3,44
4855,상황,21,4,44
4856,상황,22,4,44
4857,상황,23,2,44
4858,상황,24,2,44
4859,상황,25,5,44
4860,상황,26,2,44
4861,상황,27,5,44
4862,상황,28,3,44
4863,상황,29,4,44
4864,상황,30,5,44
4865,상황,31,5,44
4866,상황,32,3,44
4867,상황,33,1,44
4868,상황,34,4,44
4869,상황,35,3,44
4870,상황,36,4,44
4871,상황,37,5,44
4872,상황,38,2,44
4873,상황,39,1,44
4874,상황,40,4,44
4875,헌법,1,4,45
4876,헌법,2,2,45
4877,헌법,3,1,45
4878,헌법,4,4,45
4879,헌법,5,4,45
4880,헌법,6,1,45
4881,헌법,7,1,45
4882,헌법,8,4,45
4883,헌법,9,1,45
4884,헌법,10,2,45
4885,헌법,11,2,45
4886,헌법,12,3,45
4887,헌법,13,4,45
4888,헌법,14,2,45
4889,헌법,15,4,45
4890,헌법,16,2,45
4891,헌법,17,4,45
4892,헌법,18,4,45
4893,헌법,19,3,45
4894,헌법,20,4,45
4895,헌법,21,4,45
4896,헌법,22,3,45
4897,헌법,23,1,45
4898,헌법,24,2,45
4899,헌법,25,4,45
4900,언어,1,2,45
4901,언어,2,2,45
4902,언어,3,5,45
4903,언어,4,5,45
4904,언어,5,5,45
4905,언어,6,1,45
4906,언어,7,5,45
4907,언어,8,2,45
4908,언어,9,2,45
4909,언어,10,3,45
4910,언어,11,4,45
4911,언어,12,1,45
4912,언어,13,1,45
4913,언어,14,3,45
4914,언어,15,4,45
4915,언어,16,3,45
4916,언어,17,2,45
4917,언어,18,5,45
4918,언어,19,2,45
4919,언어,20,3,45
4920,언어,21,1,45
4921,언어,22,4,45
4922,언어,23,4,45
4923,언어,24,2,45
4924,언어,25,5,45
4925,언어,26,4,45
4926,언어,27,1,45
4927,언어,28,5,45
4928,언어,29,4,45
4929,언어,30,2,45
4930,언어,31,3,45
4931,언어,32,5,45
4932,언어,33,1,45
4933,언어,34,1,45
4934,언어,35,4,45
4935,언어,36,3,45
4936,언어,37,5,45
4937,언어,38,5,45
4938,언어,39,5,45
4939,언어,40,2,45
4940,자료,1,2,45
4941,자료,2,5,45
4942,자료,3,1,45
4943,자료,4,3,45
4944,자료,5,3,45
4945,자료,6,3,45
4946,자료,7,5,45
4947,자료,8,3,45
4948,자료,9,1,45
4949,자료,10,3,45
4950,자료,11,5,45
4951,자료,12,3,45
4952,자료,13,3,45
4953,자료,14,4,45
4954,자료,15,5,45
4955,자료,16,3,45
4956,자료,17,3,45
4957,자료,18,4,45
4958,자료,19,3,45
4959,자료,20,4,45
4960,자료,21,2,45
4961,자료,22,4,45
4962,자료,23,3,45
4963,자료,24,1,45
4964,자료,25,3,45
4965,자료,26,1,45
4966,자료,27,3,45
4967,자료,28,3,45
4968,자료,29,2,45
4969,자료,30,3,45
4970,자료,31,2,45
4971,자료,32,2,45
4972,자료,33,2,45
4973,자료,34,5,45
4974,자료,35,1,45
4975,자료,36,5,45
4976,자료,37,3,45
4977,자료,38,5,45
4978,자료,39,5,45
4979,자료,40,3,45
4980,상황,1,4,45
4981,상황,2,4,45
4982,상황,3,1,45
4983,상황,4,5,45
4984,상황,5,2,45
4985,상황,6,3,45
4986,상황,7,5,45
4987,상황,8,4,45
4988,상황,9,3,45
4989,상황,10,2,45
4990,상황,11,2,45
4991,상황,12,5,45
4992,상황,13,5,45
4993,상황,14,5,45
4994,상황,15,5,45
4995,상황,16,5,45
4996,상황,17,3,45
4997,상황,18,4,45
4998,상황,19,2,45
4999,상황,20,5,45
5000,상황,21,4,45
5001,상황,22,3,45
5002,상황,23,4,45
5003,상황,24,5,45
5004,상황,25,5,45
5005,상황,26,1,45
5006,상황,27,4,45
5007,상황,28,5,45
5008,상황,29,2,45
5009,상황,30,5,45
5010,상황,31,5,45
5011,상황,32,1,45
5012,상황,33,1,45
5013,상황,34,3,45
5014,상황,35,3,45
5015,상황,36,4,45
5016,상황,37,5,45
5017,상황,38,5,45
5018,상황,39,1,45
5019,상황,40,5,45
5020,헌법,1,2,46
5021,헌법,2,3,46
5022,헌법,3,3,46
5023,헌법,4,3,46
5024,헌법,5,3,46
5025,헌법,6,2,46
5026,헌법,7,2,46
5027,헌법,8,4,46
5028,헌법,9,1,46
5029,헌법,10,2,46
5030,헌법,11,2,46
5031,헌법,12,3,46
5032,헌법,13,4,46
5033,헌법,14,3,46
5034,헌법,15,4,46
5035,헌법,16,4,46
5036,헌법,17,3,46
5037,헌법,18,4,46
5038,헌법,19,3,46
5039,헌법,20,3,46
5040,헌법,21,3,46
5041,헌법,22,3,46
5042,헌법,23,2,46
5043,헌법,24,1,46
5044,헌법,25,2,46
5045,언어,1,2,46
5046,언어,2,2,46
5047,언어,3,5,46
5048,언어,4,4,46
5049,언어,5,5,46
5050,언어,6,2,46
5051,언어,7,5,46
5052,언어,8,2,46
5053,언어,9,2,46
5054,언어,10,4,46
5055,언어,11,4,46
5056,언어,12,3,46
5057,언어,13,4,46
5058,언어,14,3,46
5059,언어,15,4,46
5060,언어,16,3,46
5061,언어,17,1,46
5062,언어,18,5,46
5063,언어,19,2,46
5064,언어,20,3,46
5065,언어,21,5,46
5066,언어,22,4,46
5067,언어,23,4,46
5068,언어,24,2,46
5069,언어,25,5,46
5070,언어,26,4,46
5071,언어,27,1,46
5072,언어,28,2,46
5073,언어,29,4,46
5074,언어,30,2,46
5075,언어,31,3,46
5076,언어,32,5,46
5077,언어,33,1,46
5078,언어,34,1,46
5079,언어,35,2,46
5080,언어,36,3,46
5081,언어,37,5,46
5082,언어,38,5,46
5083,언어,39,4,46
5084,언어,40,1,46
5085,자료,1,1,46
5086,자료,2,5,46
5087,자료,3,4,46
5088,자료,4,3,46
5089,자료,5,5,46
5090,자료,6,2,46
5091,자료,7,3,46
5092,자료,8,5,46
5093,자료,9,1,46
5094,자료,10,3,46
5095,자료,11,5,46
5096,자료,12,1,46
5097,자료,13,4,46
5098,자료,14,4,46
5099,자료,15,5,46
5100,자료,16,4,46
5101,자료,17,2,46
5102,자료,18,1,46
5103,자료,19,2,46
5104,자료,20,2,46
5105,자료,21,1,46
5106,자료,22,4,46
5107,자료,23,4,46
5108,자료,24,3,46
5109,자료,25,3,46
5110,자료,26,3,46
5111,자료,27,5,46
5112,자료,28,3,46
5113,자료,29,2,46
5114,자료,30,1,46
5115,자료,31,2,46
5116,자료,32,4,46
5117,자료,33,2,46
5118,자료,34,1,46
5119,자료,35,3,46
5120,자료,36,2,46
5121,자료,37,4,46
5122,자료,38,5,46
5123,자료,39,5,46
5124,자료,40,3,46
5125,상황,1,4,46
5126,상황,2,4,46
5127,상황,3,1,46
5128,상황,4,1,46
5129,상황,5,2,46
5130,상황,6,2,46
5131,상황,7,5,46
5132,상황,8,4,46
5133,상황,9,3,46
5134,상황,10,2,46
5135,상황,11,3,46
5136,상황,12,1,46
5137,상황,13,5,46
5138,상황,14,1,46
5139,상황,15,3,46
5140,상황,16,5,46
5141,상황,17,1,46
5142,상황,18,3,46
5143,상황,19,2,46
5144,상황,20,3,46
5145,상황,21,4,46
5146,상황,22,3,46
5147,상황,23,4,46
5148,상황,24,2,46
5149,상황,25,5,46
5150,상황,26,1,46
5151,상황,27,5,46
5152,상황,28,1,46
5153,상황,29,2,46
5154,상황,30,5,46
5155,상황,31,3,46
5156,상황,32,3,46
5157,상황,33,1,46
5158,상황,34,3,46
5159,상황,35,3,46
5160,상황,36,4,46
5161,상황,37,5,46
5162,상황,38,3,46
5163,상황,39,1,46
5164,상황,40,4,46
5165,헌법,1,2,47
5166,헌법,2,3,47
5167,헌법,3,4,47
5168,헌법,4,3,47
5169,헌법,5,4,47
5170,헌법,6,4,47
5171,헌법,7,2,47
5172,헌법,8,2,47
5173,헌법,9,1,47
5174,헌법,10,4,47
5175,헌법,11,2,47
5176,헌법,12,3,47
5177,헌법,13,4,47
5178,헌법,14,2,47
5179,헌법,15,4,47
5180,헌법,16,2,47
5181,헌법,17,1,47
5182,헌법,18,2,47
5183,헌법,19,3,47
5184,헌법,20,4,47
5185,헌법,21,3,47
5186,헌법,22,3,47
5187,헌법,23,2,47
5188,헌법,24,1,47
5189,헌법,25,1,47
5190,언어,1,2,47
5191,언어,2,2,47
5192,언어,3,5,47
5193,언어,4,4,47
5194,언어,5,5,47
5195,언어,6,5,47
5196,언어,7,5,47
5197,언어,8,2,47
5198,언어,9,2,47
5199,언어,10,4,47
5200,언어,11,4,47
5201,언어,12,3,47
5202,언어,13,1,47
5203,언어,14,3,47
5204,언어,15,4,47
5205,언어,16,3,47
5206,언어,17,1,47
5207,언어,18,5,47
5208,언어,19,2,47
5209,언어,20,3,47
5210,언어,21,5,47
5211,언어,22,4,47
5212,언어,23,4,47
5213,언어,24,2,47
5214,언어,25,5,47
5215,언어,26,4,47
5216,언어,27,1,47
5217,언어,28,2,47
5218,언어,29,4,47
5219,언어,30,2,47
5220,언어,31,3,47
5221,언어,32,5,47
5222,언어,33,1,47
5223,언어,34,3,47
5224,언어,35,5,47
5225,언어,36,5,47
5226,언어,37,5,47
5227,언어,38,5,47
5228,언어,39,5,47
5229,언어,40,2,47
5230,자료,1,1,47
5231,자료,2,5,47
5232,자료,3,1,47
5233,자료,4,3,47
5234,자료,5,5,47
5235,자료,6,2,47
5236,자료,7,3,47
5237,자료,8,4,47
5238,자료,9,5,47
5239,자료,10,3,47
5240,자료,11,5,47
5241,자료,12,1,47
5242,자료,13,3,47
5243,자료,14,4,47
5244,자료,15,5,47
5245,자료,16,4,47
5246,자료,17,2,47
5247,자료,18,1,47
5248,자료,19,2,47
5249,자료,20,2,47
5250,자료,21,1,47
5251,자료,22,4,47
5252,자료,23,4,47
5253,자료,24,3,47
5254,자료,25,4,47
5255,자료,26,1,47
5256,자료,27,1,47
5257,자료,28,3,47
5258,자료,29,2,47
5259,자료,30,1,47
5260,자료,31,2,47
5261,자료,32,4,47
5262,자료,33,2,47
5263,자료,34,4,47
5264,자료,35,3,47
5265,자료,36,2,47
5266,자료,37,1,47
5267,자료,38,5,47
5268,자료,39,5,47
5269,자료,40,3,47
5270,상황,1,4,47
5271,상황,2,4,47
5272,상황,3,1,47
5273,상황,4,2,47
5274,상황,5,2,47
5275,상황,6,3,47
5276,상황,7,5,47
5277,상황,8,4,47
5278,상황,9,3,47
5279,상황,10,5,47
5280,상황,11,3,47
5281,상황,12,3,47
5282,상황,13,3,47
5283,상황,14,3,47
5284,상황,15,3,47
5285,상황,16,5,47
5286,상황,17,1,47
5287,상황,18,1,47
5288,상황,19,2,47
5289,상황,20,3,47
5290,상황,21,4,47
5291,상황,22,4,47
5292,상황,23,2,47
5293,상황,24,2,47
5294,상황,25,5,47
5295,상황,26,2,47
5296,상황,27,5,47
5297,상황,28,1,47
5298,상황,29,2,47
5299,상황,30,5,47
5300,상황,31,5,47
5301,상황,32,3,47
5302,상황,33,1,47
5303,상황,34,2,47
5304,상황,35,5,47
5305,상황,36,2,47
5306,상황,37,5,47
5307,상황,38,4,47
5308,상황,39,1,47
5309,상황,40,4,47
5310,헌법,1,4,49
5311,헌법,2,2,49
5312,헌법,3,2,49
5313,헌법,4,4,49
5314,헌법,5,4,49
5315,헌법,6,3,49
5316,헌법,7,2,49
5317,헌법,8,2,49
5318,헌법,9,4,49
5319,헌법,10,4,49
5320,헌법,11,2,49
5321,헌법,12,3,49
5322,헌법,13,4,49
5323,헌법,14,2,49
5324,헌법,15,4,49
5325,헌법,16,2,49
5326,헌법,17,3,49
5327,헌법,18,4,49
5328,헌법,19,3,49
5329,헌법,20,4,49
5330,헌법,21,3,49
5331,헌법,22,3,49
5332,헌법,23,2,49
5333,헌법,24,2,49
5334,헌법,25,4,49
5335,언어,1,2,49
5336,언어,2,2,49
5337,언어,3,5,49
5338,언어,4,2,49
5339,언어,5,5,49
5340,언어,6,2,49
5341,언어,7,5,49
5342,언어,8,2,49
5343,언어,9,4,49
5344,언어,10,4,49
5345,언어,11,3,49
5346,언어,12,4,49
5347,언어,13,5,49
5348,언어,14,3,49
5349,언어,15,3,49
5350,언어,16,3,49
5351,언어,17,1,49
5352,언어,18,5,49
5353,언어,19,2,49
5354,언어,20,3,49
5355,언어,21,5,49
5356,언어,22,4,49
5357,언어,23,4,49
5358,언어,24,2,49
5359,언어,25,5,49
5360,언어,26,4,49
5361,언어,27,1,49
5362,언어,28,2,49
5363,언어,29,4,49
5364,언어,30,2,49
5365,언어,31,5,49
5366,언어,32,2,49
5367,언어,33,3,49
5368,언어,34,1,49
5369,언어,35,5,49
5370,언어,36,3,49
5371,언어,37,5,49
5372,언어,38,5,49
5373,언어,39,5,49
5374,언어,40,2,49
5375,자료,1,1,49
5376,자료,2,5,49
5377,자료,3,3,49
5378,자료,4,3,49
5379,자료,5,5,49
5380,자료,6,5,49
5381,자료,7,3,49
5382,자료,8,5,49
5383,자료,9,5,49
5384,자료,10,3,49
5385,자료,11,5,49
5386,자료,12,1,49
5387,자료,13,3,49
5388,자료,14,4,49
5389,자료,15,5,49
5390,자료,16,4,49
5391,자료,17,2,49
5392,자료,18,1,49
5393,자료,19,3,49
5394,자료,20,2,49
5395,자료,21,2,49
5396,자료,22,3,49
5397,자료,23,4,49
5398,자료,24,3,49
5399,자료,25,4,49
5400,자료,26,4,49
5401,자료,27,4,49
5402,자료,28,3,49
5403,자료,29,2,49
5404,자료,30,1,49
5405,자료,31,2,49
5406,자료,32,4,49
5407,자료,33,1,49
5408,자료,34,3,49
5409,자료,35,5,49
5410,자료,36,5,49
5411,자료,37,3,49
5412,자료,38,5,49
5413,자료,39,4,49
5414,자료,40,4,49
5415,상황,1,4,49
5416,상황,2,2,49
5417,상황,3,1,49
5418,상황,4,3,49
5419,상황,5,2,49
5420,상황,6,3,49
5421,상황,7,5,49
5422,상황,8,4,49
5423,상황,9,3,49
5424,상황,10,2,49
5425,상황,11,5,49
5426,상황,12,1,49
5427,상황,13,5,49
5428,상황,14,3,49
5429,상황,15,3,49
5430,상황,16,4,49
5431,상황,17,1,49
5432,상황,18,1,49
5433,상황,19,2,49
5434,상황,20,3,49
5435,상황,21,4,49
5436,상황,22,2,49
5437,상황,23,2,49
5438,상황,24,2,49
5439,상황,25,5,49
5440,상황,26,2,49
5441,상황,27,5,49
5442,상황,28,1,49
5443,상황,29,2,49
5444,상황,30,5,49
5445,상황,31,4,49
5446,상황,32,3,49
5447,상황,33,5,49
5448,상황,34,3,49
5449,상황,35,3,49
5450,상황,36,1,49
5451,상황,37,4,49
5452,상황,38,1,49
5453,상황,39,1,49
5454,상황,40,4,49
5455,헌법,1,3,50
5456,헌법,2,3,50
5457,헌법,3,1,50
5458,헌법,4,3,50
5459,헌법,5,4,50
5460,헌법,6,3,50
5461,헌법,7,4,50
5462,헌법,8,4,50
5463,헌법,9,3,50
5464,헌법,10,4,50
5465,헌법,11,1,50
5466,헌법,12,1,50
5467,헌법,13,3,50
5468,헌법,14,2,50
5469,헌법,15,2,50
5470,헌법,16,2,50
5471,헌법,17,3,50
5472,헌법,18,3,50
5473,헌법,19,3,50
5474,헌법,20,2,50
5475,헌법,21,2,50
5476,헌법,22,3,50
5477,헌법,23,3,50
5478,헌법,24,2,50
5479,헌법,25,3,50
5480,언어,1,2,50
5481,언어,2,2,50
5482,언어,3,5,50
5483,언어,4,5,50
5484,언어,5,5,50
5485,언어,6,2,50
5486,언어,7,5,50
5487,언어,8,2,50
5488,언어,9,1,50
5489,언어,10,4,50
5490,언어,11,5,50
5491,언어,12,2,50
5492,언어,13,2,50
5493,언어,14,3,50
5494,언어,15,4,50
5495,언어,16,3,50
5496,언어,17,1,50
5497,언어,18,5,50
5498,언어,19,2,50
5499,언어,20,3,50
5500,언어,21,5,50
5501,언어,22,4,50
5502,언어,23,4,50
5503,언어,24,2,50
5504,언어,25,5,50
5505,언어,26,4,50
5506,언어,27,1,50
5507,언어,28,2,50
5508,언어,29,4,50
5509,언어,30,2,50
5510,언어,31,4,50
5511,언어,32,3,50
5512,언어,33,2,50
5513,언어,34,2,50
5514,언어,35,5,50
5515,언어,36,5,50
5516,언어,37,5,50
5517,언어,38,3,50
5518,언어,39,5,50
5519,언어,40,2,50
5520,자료,1,1,50
5521,자료,2,5,50
5522,자료,3,4,50
5523,자료,4,5,50
5524,자료,5,3,50
5525,자료,6,2,50
5526,자료,7,3,50
5527,자료,8,5,50
5528,자료,9,1,50
5529,자료,10,4,50
5530,자료,11,5,50
5531,자료,12,1,50
5532,자료,13,3,50
5533,자료,14,4,50
5534,자료,15,5,50
5535,자료,16,4,50
5536,자료,17,2,50
5537,자료,18,4,50
5538,자료,19,5,50
5539,자료,20,2,50
5540,자료,21,1,50
5541,자료,22,4,50
5542,자료,23,4,50
5543,자료,24,3,50
5544,자료,25,5,50
5545,자료,26,4,50
5546,자료,27,1,50
5547,자료,28,3,50
5548,자료,29,4,50
5549,자료,30,1,50
5550,자료,31,4,50
5551,자료,32,4,50
5552,자료,33,5,50
5553,자료,34,3,50
5554,자료,35,5,50
5555,자료,36,4,50
5556,자료,37,2,50
5557,자료,38,4,50
5558,자료,39,5,50
5559,자료,40,3,50
5560,상황,1,4,50
5561,상황,2,4,50
5562,상황,3,1,50
5563,상황,4,5,50
